"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         143,      -4.695866351,      -3.942288313,      -4.418588268,      -3.780056755,        -10.240237
          0,           0,         144,      -4.733544022,      -3.970056556,      -4.461051603,      -3.812446362,       -10.2559606
          0,           0,         145,      -4.763271959,      -3.996509242,       -4.48995948,       -3.83618022,       -10.2719986
          0,           0,         146,      -4.782611485,      -4.021353126,      -4.507274242,      -3.851340709,      -10.28569769
          0,           0,         147,      -4.792954947,      -4.044693887,      -4.518266696,      -3.860825605,      -10.29771136
          0,           0,         148,      -4.798492681,      -4.066927765,      -4.528336041,      -3.868623675,      -10.30669514
          0,           0,         149,      -4.803731631,      -4.088610363,      -4.541255006,      -3.878092594,      -10.31234404
          0,           0,         150,      -4.811925592,      -4.110356359,      -4.559107209,      -3.891316898,      -10.31623046
          0,           0,         151,      -4.824833341,      -4.132769852,      -4.582852484,      -3.909244958,      -10.32003678
          0,           0,         152,      -4.843082089,      -4.156394281,      -4.612845781,      -3.932051788,      -10.32435868
          0,           0,         153,      -4.866552894,       -4.18166799,      -4.649123549,      -3.959433682,      -10.33104833
          0,           0,         154,      -4.894613639,      -4.208882341,      -4.691450755,      -3.990768893,      -10.34004361
          0,           0,         155,       -4.92617447,      -4.238144643,      -4.739159486,       -4.02514621,      -10.35196893
          0,           0,         156,      -4.959612124,      -4.269354994,      -4.790798288,      -4.061294712,      -10.36688545
          0,           0,         157,      -4.992683772,      -4.302206504,      -4.843667159,      -4.097486196,      -10.38259994
          0,           0,         158,      -5.022677858,      -4.336231692,      -4.893575952,      -4.131576775,      -10.39954918
          0,           0,         159,      -5.047113032,      -4.370901983,      -4.935600925,      -4.161436357,      -10.41724603
          0,           0,         160,      -5.064849337,      -4.405746323,      -4.966329934,      -4.185776997,      -10.43483814
          0,           0,         161,      -5.076798016,      -4.440430995,      -4.986141191,      -4.204865007,      -10.45163873
          0,           0,         162,      -5.085582139,      -4.474774286,      -4.999025989,      -4.220511064,      -10.46923707
          0,           0,         163,      -5.094444067,      -4.508717284,      -5.010145159,      -4.235340706,      -10.48573632
          0,           0,         164,      -5.106272943,      -4.542280784,      -5.023638843,      -4.251937913,      -10.50367824
          0,           0,         165,      -5.123129983,      -4.575527916,      -5.041865172,      -4.272296604,      -10.52018574
          0,           0,         166,      -5.146069065,      -4.608540229,      -5.065564017,      -4.297569157,       -10.5391791
          0,           0,         167,      -5.175198591,      -4.641410424,      -5.094264893,      -4.328067004,      -10.55636556
          0,           0,         168,      -5.209604725,      -4.674246215,      -5.126689978,      -4.363244879,      -10.57563529
          0,           0,         169,      -5.247259359,      -4.707176372,      -5.161124883,      -4.401701858,      -10.59521637
          0,           0,         170,      -5.284996761,      -4.740349333,      -5.195841685,      -4.441194855,      -10.61360283
          0,           0,         171,      -5.318969649,      -4.773920482,      -5.229514635,      -4.478861893,      -10.63401571
          0,           0,         172,      -5.345848928,      -4.808023046,      -5.261504612,       -4.51184836,      -10.65151975
          0,           0,         173,      -5.364363729,      -4.842727392,      -5.291842797,      -4.538294366,      -10.67024799
          0,           0,         174,      -5.375896032,      -4.878000987,      -5.320965701,      -4.558071332,      -10.68856078
          0,           0,         175,      -5.383607515,      -4.913684589,      -5.349422326,      -4.572723295,      -10.70536337
          0,           0,         176,      -5.390929974,      -4.949496004,      -5.377718379,      -4.584689213,      -10.72279216
          0,           0,         177,      -5.400573874,      -4.985070758,      -5.406350054,      -4.596463072,      -10.73809011
          0,           0,         178,      -5.414204458,      -5.020035021,      -5.435892231,      -4.610069554,      -10.75201388
          0,           0,         179,      -5.432562808,      -5.054094167,       -5.46702396,      -4.626931708,      -10.76634998
          0,           0,         180,      -5.455635728,      -5.087107442,      -5.500299918,      -4.647882485,       -10.7787422
          0,           0,         181,      -5.482811817,       -5.11912096,      -5.535779352,       -4.67321818,      -10.78981325
          0,           0,         182,      -5.512871614,      -5.150343149,      -5.572566294,      -4.702627972,      -10.79943716
          0,           0,         183,      -5.544109198,      -5.181074989,      -5.608504978,      -4.735163101,      -10.80713918
          0,           0,         184,      -5.574476654,      -5.211614858,      -5.640396178,      -4.769151519,      -10.81361468
          0,           0,         185,      -5.601973701,      -5.242179075,       -5.66521088,      -4.802280446,      -10.81884732
          0,           0,         186,       -5.62518403,      -5.272872238,      -5.681857112,      -4.832011432,      -10.82198842
          0,           0,         187,      -5.643832392,      -5.303720697,      -5.692137811,      -4.856467471,      -10.82482298
          0,           0,         188,      -5.658893275,      -5.334737031,      -5.699829647,      -4.875306483,      -10.82708689
          0,           0,         189,      -5.672214684,      -5.365974137,      -5.708943919,      -4.889951973,      -10.82831071
          0,           0,         190,      -5.685913812,      -5.397541032,      -5.722490699,      -4.902972775,         -10.82897
          0,           0,         191,       -5.70172572,      -5.429575785,      -5.742070642,      -4.917011836,       -10.8298766
          0,           0,         192,       -5.72071062,      -5.462191824,      -5.767921343,      -4.934068725,      -10.83082139
          0,           0,         193,      -5.743111604,       -5.49542988,      -5.799041526,      -4.955170008,      -10.83193468
          0,           0,         194,      -5.768345883,      -5.529238501,      -5.833349293,      -4.980332644,      -10.83302067
          0,           0,         195,      -5.795123826,      -5.563489134,      -5.867909929,       -5.00867147,      -10.83436921
          0,           0,         196,      -5.821691845,      -5.597989445,      -5.899415438,      -5.038580754,        -10.836171
          0,           0,         197,      -5.846284681,      -5.632474081,      -5.925219753,      -5.068034862,      -10.83818583
          0,           0,         198,      -5.867621001,      -5.666570887,      -5.944468742,      -5.094980896,       -10.8404125
          0,           0,         199,      -5.885184023,      -5.699772035,      -5.958299467,      -5.117761956,      -10.84282244
          0,           0,         200,      -5.899229002,      -5.731482116,      -5.969137337,      -5.135516376,      -10.84508973
          0,           0,         201,      -5.910656663,      -5.761131317,      -5.979540293,      -5.148484322,       -10.8473297
          0,           0,         202,      -2.686313237,       -2.68554112,      -2.432001453,      -1.965518204,      -9.321139979
          0,           0,         203,      -3.197726323,      -3.168629442,      -2.911698661,      -2.415558466,      -9.569422935
          0,           0,         204,       -3.18448227,      -3.168038561,        -2.8494537,      -2.389476453,      -9.660982547
          0,           0,         205,      -3.338530403,      -3.310997163,      -2.868859861,      -2.530617297,      -9.689499192
          0,           0,         206,      -3.531712106,      -3.360553478,      -2.900165592,       -2.73516777,      -9.707203322
          0,           0,         207,      -3.630471349,      -3.315637618,      -2.953875689,       -2.85628543,       -9.75098684
          0,           0,         208,       -3.61076038,      -3.290286104,       -3.02769103,      -2.822356537,      -9.826214545
          0,           0,         209,      -3.594541238,      -3.300146737,      -3.110091463,      -2.789363673,      -9.907733326
          0,           0,         210,      -3.615463041,      -3.334478899,      -3.189618104,      -2.797287599,      -9.966646884
          0,           0,         211,      -3.661386495,      -3.382281496,      -3.259611502,      -2.832456215,      -9.996827719
          0,           0,         212,       -3.71388973,      -3.434599807,       -3.32010467,      -2.878410414,      -10.01264041
          0,           0,         213,      -3.759049214,      -3.484560788,      -3.374530199,      -2.923361291,      -10.02498782
          0,           0,         214,      -3.793438871,      -3.528642222,      -3.426498148,      -2.962925394,      -10.03728168
          0,           0,         215,      -3.822241698,      -3.566495519,      -3.479259322,      -2.999568713,      -10.05192472
          0,           0,         216,      -3.851883795,      -3.598289397,      -3.535894525,      -3.038119513,      -10.06903689
          0,           0,         217,      -3.885925582,      -3.622950582,      -3.598880114,       -3.08175822,      -10.08928593
          0,           0,         218,      -3.925336627,      -3.639378311,      -3.669323971,      -3.130951108,      -10.11206142
          0,           0,         219,       -3.97009876,      -3.648589187,      -3.746362961,      -3.184313251,      -10.13530271
          0,           0,         220,      -4.020339247,      -3.653923888,      -3.826895518,      -3.240042371,      -10.15772253
          0,           0,         221,      -4.076539441,      -3.659347092,      -3.905921244,      -3.296916583,      -10.17941747
