"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         184,      -5.976611308,      -6.070774697,      -6.200757771,      -5.245599464,      -10.61320026
          0,           0,         185,      -5.985617051,      -6.091125366,      -6.213962697,      -5.255748403,       -10.6180683
          0,           0,         186,      -5.993575244,      -6.110908678,      -6.228516778,      -5.264603119,      -10.62326478
          0,           0,         187,      -6.000766961,      -6.129566158,      -6.244269716,      -5.272343229,      -10.62865569
          0,           0,         188,      -6.007465481,      -6.146585933,      -6.260579947,      -5.279220393,      -10.63433918
          0,           0,         189,       -6.01402616,      -6.161617033,      -6.276480719,      -5.285650072,      -10.64031343
          0,           0,         190,      -6.020758306,       -6.17452934,      -6.291218672,      -5.292061978,      -10.64657135
          0,           0,         191,        -6.0279306,      -6.185512132,      -6.304204318,       -5.29886254,       -10.6531863
          0,           0,         192,      -6.035515649,      -6.194984207,       -6.31508427,      -5.306144583,       -10.6600761
          0,           0,         193,      -6.043632794,      -6.203503879,      -6.324280545,      -5.314100168,      -10.66731301
          0,           0,         194,      -6.052333286,      -6.211536718,      -6.331786513,      -5.322793311,      -10.67489807
          0,           0,         195,      -6.061615652,      -6.219450257,      -6.338187586,      -5.332186406,      -10.68288242
          0,           0,         196,       -6.07119881,       -6.22751298,      -6.344279491,      -5.341924217,      -10.69118814
          0,           0,         197,      -6.080823361,       -6.23588169,      -6.350771945,       -5.35165582,       -10.6998428
          0,           0,         198,      -6.090415882,      -6.244638694,      -6.358435342,      -5.361230515,       -10.7088708
          0,           0,         199,       -6.09993701,      -6.253776279,      -6.367809744,      -5.370573953,      -10.71823212
          0,           0,         200,      -6.109419052,      -6.263368643,      -6.379280714,       -5.37973014,      -10.72793666
          0,           0,         201,        -6.1188572,      -6.273499083,      -6.392630852,      -5.388743112,      -10.73784902
          0,           0,         202,      -2.962195314,      -2.961235238,      -2.707950306,      -2.241350554,       -9.61040722
          0,           0,         203,      -3.491273117,      -3.463384603,      -3.205688468,      -2.713042319,      -9.842402597
          0,           0,         204,      -3.483521206,      -3.465458178,      -3.154908489,      -2.691393431,      -9.877306411
          0,           0,         205,       -3.63905841,      -3.609845254,      -3.181421159,        -2.8330728,      -9.850154244
          0,           0,         206,      -3.830424074,        -3.6645522,      -3.214038445,      -3.035176525,      -9.836825234
          0,           0,         207,        -3.9269318,      -3.618347437,      -3.266413588,      -3.154981777,      -9.834743286
          0,           0,         208,      -3.908831889,      -3.589671417,      -3.338220658,      -3.123689992,       -9.82264704
          0,           0,         209,      -3.893400075,      -3.597211794,      -3.418346064,      -3.091303724,      -9.791647052
          0,           0,         210,      -3.913882188,      -3.631186525,      -3.495192121,      -3.098318269,       -9.75739829
          0,           0,         211,      -3.958212751,      -3.680812833,      -3.562085629,      -3.131569878,        -9.7380853
          0,           0,         212,      -4.007319446,      -3.736289119,      -3.619649383,      -3.174420196,      -9.741086715
          0,           0,         213,      -4.047813983,      -3.789274392,      -3.672261567,      -3.215713999,      -9.766421603
          0,           0,         214,      -4.078669326,      -3.835034906,      -3.724311017,      -3.252908853,      -9.808682361
          0,           0,         215,       -4.10724638,      -3.872786421,       -3.77917661,      -3.290160103,      -9.858677691
          0,           0,         216,      -4.140821164,      -3.902934511,      -3.839252711,      -3.333014251,      -9.902270203
          0,           0,         217,      -4.183149217,      -3.925083282,      -3.905684608,       -3.38485003,      -9.930151487
          0,           0,         218,      -4.235145337,      -3.939012915,      -3.977880426,      -3.446044958,      -9.944384484
          0,           0,         219,      -4.296241775,      -3.946361083,      -4.053218888,      -3.514321215,      -9.951665848
          0,           0,         220,      -4.364958503,      -3.950576355,      -4.127397087,       -3.58527816,      -9.960914978
          0,           0,         221,      -4.438446436,      -3.955428111,      -4.195986906,      -3.652843524,      -9.975604781
          0,           0,         222,      -4.511466661,      -3.963738565,      -4.256480062,      -3.710319816,      -9.997168887
          0,           0,         223,      -4.576037316,      -3.977015522,      -4.308701506,      -3.752708528,      -10.02432454
          0,           0,         224,      -4.624014169,      -3.995616995,      -4.352892765,      -3.779237996,      -10.05378353
          0,           0,         225,      -4.652675548,      -4.019009885,      -4.387703433,      -3.793564659,      -10.08051286
          0,           0,         226,      -4.667271863,      -4.045928373,      -4.410739489,      -3.801387078,      -10.09821339
          0,           0,         227,      -4.676670581,      -4.074515723,      -4.421626603,      -3.807864234,      -10.10293523
          0,           0,         228,      -4.687862643,       -4.10266869,      -4.424115909,      -3.816388188,      -10.09598486
          0,           0,         229,       -4.70421171,      -4.128679346,      -4.424582369,      -3.828603089,       -10.0820496
          0,           0,         230,      -4.726321777,      -4.151970882,      -4.429060497,      -3.845067939,      -10.06635212
